Function:Linear
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
epoch:016 ,particle:05, par err:0.2104, best part err:0.0363, best swarm err:0.0067
epoch:016 ,particle:06, par err:0.1668, best part err:0.0221, best swarm err:0.0067
epoch:016 ,particle:07, par err:0.0877, best part err:0.0082, best swarm err:0.0067
epoch:016 ,particle:08, par err:0.3362, best part err:0.0235, best swarm err:0.0067
epoch:016 ,particle:09, par err:0.1582, best part err:0.0155, best swarm err:0.0067
epoch:016 ,particle:10, par err:0.4558, best part err:0.0288, best swarm err:0.0067
epoch:016 ,particle:11, par err:0.0091, best part err:0.0071, best swarm err:0.0067
epoch:016 ,particle:12, par err:0.2547, best part err:0.0141, best swarm err:0.0067
epoch:016 ,particle:13, par err:0.1290, best part err:0.0196, best swarm err:0.0067
epoch:016 ,particle:14, par err:0.0076, best part err:0.0076, best swarm err:0.0067
epoch:016 ,particle:15, par err:0.1436, best part err:0.0205, best swarm err:0.0067
epoch:016 ,particle:16, par err:0.5111, best part err:0.0407, best swarm err:0.0067
epoch:016 ,particle:17, par err:0.1923, best part err:0.0391, best swarm err:0.0067
epoch:016 ,particle:18, par err:0.0136, best part err:0.0073, best swarm err:0.0067
epoch:016 ,particle:19, par err:0.0114, best part err:0.0067, best swarm err:0.0067
epoch:016 ,particle:20, par err:0.3114, best part err:0.0227, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:017 ,particle:01, par err:0.1655, best part err:0.0271, best swarm err:0.0067
epoch:017 ,particle:02, par err:0.0484, best part err:0.0139, best swarm err:0.0067
epoch:017 ,particle:03, par err:0.0079, best part err:0.0076, best swarm err:0.0067
epoch:017 ,particle:04, par err:0.0580, best part err:0.0162, best swarm err:0.0067
epoch:017 ,particle:05, par err:0.1598, best part err:0.0363, best swarm err:0.0067
epoch:017 ,particle:06, par err:0.0147, best part err:0.0147, best swarm err:0.0067
epoch:017 ,particle:07, par err:0.2461, best part err:0.0082, best swarm err:0.0067
epoch:017 ,particle:08, par err:0.0787, best part err:0.0235, best swarm err:0.0067
epoch:017 ,particle:09, par err:0.1950, best part err:0.0155, best swarm err:0.0067
epoch:017 ,particle:10, par err:0.1857, best part err:0.0288, best swarm err:0.0067
epoch:017 ,particle:11, par err:0.0075, best part err:0.0071, best swarm err:0.0067
epoch:017 ,particle:12, par err:0.0605, best part err:0.0141, best swarm err:0.0067
epoch:017 ,particle:13, par err:0.0667, best part err:0.0196, best swarm err:0.0067
epoch:017 ,particle:14, par err:0.0207, best part err:0.0076, best swarm err:0.0067
epoch:017 ,particle:15, par err:0.0672, best part err:0.0205, best swarm err:0.0067
epoch:017 ,particle:16, par err:0.1967, best part err:0.0407, best swarm err:0.0067
epoch:017 ,particle:17, par err:0.1875, best part err:0.0391, best swarm err:0.0067
epoch:017 ,particle:18, par err:0.0085, best part err:0.0073, best swarm err:0.0067
epoch:017 ,particle:19, par err:0.0067, best part err:0.0067, best swarm err:0.0067
epoch:017 ,particle:20, par err:0.0735, best part err:0.0227, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:018 ,particle:01, par err:0.0165, best part err:0.0165, best swarm err:0.0067
epoch:018 ,particle:02, par err:0.0079, best part err:0.0079, best swarm err:0.0067
epoch:018 ,particle:03, par err:0.0357, best part err:0.0076, best swarm err:0.0067
epoch:018 ,particle:04, par err:0.0085, best part err:0.0085, best swarm err:0.0067
epoch:018 ,particle:05, par err:0.0967, best part err:0.0363, best swarm err:0.0067
epoch:018 ,particle:06, par err:0.0725, best part err:0.0147, best swarm err:0.0067
epoch:018 ,particle:07, par err:0.0523, best part err:0.0082, best swarm err:0.0067
epoch:018 ,particle:08, par err:0.0098, best part err:0.0098, best swarm err:0.0067
epoch:018 ,particle:09, par err:0.0185, best part err:0.0155, best swarm err:0.0067
epoch:018 ,particle:10, par err:0.0188, best part err:0.0188, best swarm err:0.0067
epoch:018 ,particle:11, par err:0.0369, best part err:0.0071, best swarm err:0.0067
epoch:018 ,particle:12, par err:0.0417, best part err:0.0141, best swarm err:0.0067
epoch:018 ,particle:13, par err:0.0090, best part err:0.0090, best swarm err:0.0067
epoch:018 ,particle:14, par err:0.0138, best part err:0.0076, best swarm err:0.0067
epoch:018 ,particle:15, par err:0.0091, best part err:0.0091, best swarm err:0.0067
epoch:018 ,particle:16, par err:0.0220, best part err:0.0220, best swarm err:0.0067
epoch:018 ,particle:17, par err:0.0209, best part err:0.0209, best swarm err:0.0067
epoch:018 ,particle:18, par err:0.0281, best part err:0.0073, best swarm err:0.0067
epoch:018 ,particle:19, par err:0.0169, best part err:0.0067, best swarm err:0.0067
epoch:018 ,particle:20, par err:0.0096, best part err:0.0096, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:019 ,particle:01, par err:0.1028, best part err:0.0165, best swarm err:0.0067
epoch:019 ,particle:02, par err:0.0311, best part err:0.0079, best swarm err:0.0067
epoch:019 ,particle:03, par err:0.0086, best part err:0.0076, best swarm err:0.0067
epoch:019 ,particle:04, par err:0.0425, best part err:0.0085, best swarm err:0.0067
epoch:019 ,particle:05, par err:0.2182, best part err:0.0363, best swarm err:0.0067
epoch:019 ,particle:06, par err:0.2274, best part err:0.0147, best swarm err:0.0067
epoch:019 ,particle:07, par err:0.0871, best part err:0.0082, best swarm err:0.0067
epoch:019 ,particle:08, par err:0.0777, best part err:0.0098, best swarm err:0.0067
epoch:019 ,particle:09, par err:0.1491, best part err:0.0155, best swarm err:0.0067
epoch:019 ,particle:10, par err:0.0908, best part err:0.0188, best swarm err:0.0067
epoch:019 ,particle:11, par err:0.0083, best part err:0.0071, best swarm err:0.0067
epoch:019 ,particle:12, par err:0.2625, best part err:0.0141, best swarm err:0.0067
epoch:019 ,particle:13, par err:0.0553, best part err:0.0090, best swarm err:0.0067
epoch:019 ,particle:14, par err:0.0103, best part err:0.0076, best swarm err:0.0067
epoch:019 ,particle:15, par err:0.0605, best part err:0.0091, best swarm err:0.0067
epoch:019 ,particle:16, par err:0.1475, best part err:0.0220, best swarm err:0.0067
epoch:019 ,particle:17, par err:0.1412, best part err:0.0209, best swarm err:0.0067
epoch:019 ,particle:18, par err:0.0218, best part err:0.0073, best swarm err:0.0067
epoch:019 ,particle:19, par err:0.0289, best part err:0.0067, best swarm err:0.0067
epoch:019 ,particle:20, par err:0.0744, best part err:0.0096, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:020 ,particle:01, par err:0.1997, best part err:0.0165, best swarm err:0.0067
epoch:020 ,particle:02, par err:0.0675, best part err:0.0079, best swarm err:0.0067
epoch:020 ,particle:03, par err:0.0178, best part err:0.0076, best swarm err:0.0067
epoch:020 ,particle:04, par err:0.0797, best part err:0.0085, best swarm err:0.0067
epoch:020 ,particle:05, par err:0.2252, best part err:0.0363, best swarm err:0.0067
epoch:020 ,particle:06, par err:0.0368, best part err:0.0147, best swarm err:0.0067
epoch:020 ,particle:07, par err:0.2036, best part err:0.0082, best swarm err:0.0067
epoch:020 ,particle:08, par err:0.1050, best part err:0.0098, best swarm err:0.0067
epoch:020 ,particle:09, par err:0.2266, best part err:0.0155, best swarm err:0.0067
epoch:020 ,particle:10, par err:0.2192, best part err:0.0188, best swarm err:0.0067
epoch:020 ,particle:11, par err:0.0158, best part err:0.0071, best swarm err:0.0067
epoch:020 ,particle:12, par err:0.1416, best part err:0.0141, best swarm err:0.0067
epoch:020 ,particle:13, par err:0.0901, best part err:0.0090, best swarm err:0.0067
epoch:020 ,particle:14, par err:0.0128, best part err:0.0076, best swarm err:0.0067
epoch:020 ,particle:15, par err:0.0904, best part err:0.0091, best swarm err:0.0067
epoch:020 ,particle:16, par err:0.2284, best part err:0.0220, best swarm err:0.0067
epoch:020 ,particle:17, par err:0.2192, best part err:0.0209, best swarm err:0.0067
epoch:020 ,particle:18, par err:0.0106, best part err:0.0073, best swarm err:0.0067
epoch:020 ,particle:19, par err:0.0082, best part err:0.0067, best swarm err:0.0067
epoch:020 ,particle:20, par err:0.0981, best part err:0.0096, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:021 ,particle:01, par err:0.0691, best part err:0.0165, best swarm err:0.0067
epoch:021 ,particle:02, par err:0.0186, best part err:0.0079, best swarm err:0.0067
epoch:021 ,particle:03, par err:0.0118, best part err:0.0076, best swarm err:0.0067
epoch:021 ,particle:04, par err:0.0232, best part err:0.0085, best swarm err:0.0067
epoch:021 ,particle:05, par err:0.0352, best part err:0.0352, best swarm err:0.0067
epoch:021 ,particle:06, par err:0.0076, best part err:0.0076, best swarm err:0.0067
epoch:021 ,particle:07, par err:0.0385, best part err:0.0082, best swarm err:0.0067
epoch:021 ,particle:08, par err:0.0374, best part err:0.0098, best swarm err:0.0067
epoch:021 ,particle:09, par err:0.0908, best part err:0.0155, best swarm err:0.0067
epoch:021 ,particle:10, par err:0.0694, best part err:0.0188, best swarm err:0.0067
epoch:021 ,particle:11, par err:0.0102, best part err:0.0071, best swarm err:0.0067
epoch:021 ,particle:12, par err:0.1474, best part err:0.0141, best swarm err:0.0067
epoch:021 ,particle:13, par err:0.0292, best part err:0.0090, best swarm err:0.0067
epoch:021 ,particle:14, par err:0.0443, best part err:0.0076, best swarm err:0.0067
epoch:021 ,particle:15, par err:0.0312, best part err:0.0091, best swarm err:0.0067
epoch:021 ,particle:16, par err:0.1055, best part err:0.0220, best swarm err:0.0067
epoch:021 ,particle:17, par err:0.1020, best part err:0.0209, best swarm err:0.0067
epoch:021 ,particle:18, par err:0.0096, best part err:0.0073, best swarm err:0.0067
epoch:021 ,particle:19, par err:0.0076, best part err:0.0067, best swarm err:0.0067
epoch:021 ,particle:20, par err:0.0361, best part err:0.0096, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:022 ,particle:01, par err:0.0112, best part err:0.0112, best swarm err:0.0067
epoch:022 ,particle:02, par err:0.0076, best part err:0.0076, best swarm err:0.0067
epoch:022 ,particle:03, par err:0.0117, best part err:0.0076, best swarm err:0.0067
epoch:022 ,particle:04, par err:0.0078, best part err:0.0078, best swarm err:0.0067
epoch:022 ,particle:05, par err:0.1853, best part err:0.0352, best swarm err:0.0067
epoch:022 ,particle:06, par err:0.0426, best part err:0.0076, best swarm err:0.0067
epoch:022 ,particle:07, par err:0.0830, best part err:0.0082, best swarm err:0.0067
epoch:022 ,particle:08, par err:0.0084, best part err:0.0084, best swarm err:0.0067
epoch:022 ,particle:09, par err:0.0170, best part err:0.0155, best swarm err:0.0067
epoch:022 ,particle:10, par err:0.0119, best part err:0.0119, best swarm err:0.0067
epoch:022 ,particle:11, par err:0.0088, best part err:0.0071, best swarm err:0.0067
epoch:022 ,particle:12, par err:0.1200, best part err:0.0141, best swarm err:0.0067
epoch:022 ,particle:13, par err:0.0081, best part err:0.0081, best swarm err:0.0067
epoch:022 ,particle:14, par err:0.0068, best part err:0.0068, best swarm err:0.0067
epoch:022 ,particle:15, par err:0.0082, best part err:0.0082, best swarm err:0.0067
epoch:022 ,particle:16, par err:0.0138, best part err:0.0138, best swarm err:0.0067
epoch:022 ,particle:17, par err:0.0136, best part err:0.0136, best swarm err:0.0067
epoch:022 ,particle:18, par err:0.0174, best part err:0.0073, best swarm err:0.0067
epoch:022 ,particle:19, par err:0.0180, best part err:0.0067, best swarm err:0.0067
epoch:022 ,particle:20, par err:0.0084, best part err:0.0084, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:023 ,particle:01, par err:0.0570, best part err:0.0112, best swarm err:0.0067
epoch:023 ,particle:02, par err:0.0145, best part err:0.0076, best swarm err:0.0067
epoch:023 ,particle:03, par err:0.0303, best part err:0.0076, best swarm err:0.0067
epoch:023 ,particle:04, par err:0.0171, best part err:0.0078, best swarm err:0.0067
epoch:023 ,particle:05, par err:0.2397, best part err:0.0352, best swarm err:0.0067
epoch:023 ,particle:06, par err:0.0500, best part err:0.0076, best swarm err:0.0067
epoch:023 ,particle:07, par err:0.0519, best part err:0.0082, best swarm err:0.0067
epoch:023 ,particle:08, par err:0.0231, best part err:0.0084, best swarm err:0.0067
epoch:023 ,particle:09, par err:0.1818, best part err:0.0155, best swarm err:0.0067
epoch:023 ,particle:10, par err:0.0678, best part err:0.0119, best swarm err:0.0067
epoch:023 ,particle:11, par err:0.0296, best part err:0.0071, best swarm err:0.0067
epoch:023 ,particle:12, par err:0.1294, best part err:0.0141, best swarm err:0.0067
epoch:023 ,particle:13, par err:0.0196, best part err:0.0081, best swarm err:0.0067
epoch:023 ,particle:14, par err:0.0130, best part err:0.0068, best swarm err:0.0067
epoch:023 ,particle:15, par err:0.0200, best part err:0.0082, best swarm err:0.0067
epoch:023 ,particle:16, par err:0.0775, best part err:0.0138, best swarm err:0.0067
epoch:023 ,particle:17, par err:0.0729, best part err:0.0136, best swarm err:0.0067
epoch:023 ,particle:18, par err:0.0194, best part err:0.0073, best swarm err:0.0067
epoch:023 ,particle:19, par err:0.0117, best part err:0.0067, best swarm err:0.0067
epoch:023 ,particle:20, par err:0.0219, best part err:0.0084, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:024 ,particle:01, par err:0.0853, best part err:0.0112, best swarm err:0.0067
epoch:024 ,particle:02, par err:0.0233, best part err:0.0076, best swarm err:0.0067
epoch:024 ,particle:03, par err:0.0087, best part err:0.0076, best swarm err:0.0067
epoch:024 ,particle:04, par err:0.0302, best part err:0.0078, best swarm err:0.0067
epoch:024 ,particle:05, par err:0.1579, best part err:0.0352, best swarm err:0.0067
epoch:024 ,particle:06, par err:0.0213, best part err:0.0076, best swarm err:0.0067
epoch:024 ,particle:07, par err:0.1189, best part err:0.0082, best swarm err:0.0067
epoch:024 ,particle:08, par err:0.0516, best part err:0.0084, best swarm err:0.0067
epoch:024 ,particle:09, par err:0.1241, best part err:0.0155, best swarm err:0.0067
epoch:024 ,particle:10, par err:0.0813, best part err:0.0119, best swarm err:0.0067
epoch:024 ,particle:11, par err:0.0080, best part err:0.0071, best swarm err:0.0067
epoch:024 ,particle:12, par err:0.3123, best part err:0.0141, best swarm err:0.0067
epoch:024 ,particle:13, par err:0.0388, best part err:0.0081, best swarm err:0.0067
epoch:024 ,particle:14, par err:0.0235, best part err:0.0068, best swarm err:0.0067
epoch:024 ,particle:15, par err:0.0418, best part err:0.0082, best swarm err:0.0067
epoch:024 ,particle:16, par err:0.1277, best part err:0.0138, best swarm err:0.0067
epoch:024 ,particle:17, par err:0.1235, best part err:0.0136, best swarm err:0.0067
epoch:024 ,particle:18, par err:0.0077, best part err:0.0073, best swarm err:0.0067
epoch:024 ,particle:19, par err:0.0067, best part err:0.0067, best swarm err:0.0067
epoch:024 ,particle:20, par err:0.0496, best part err:0.0084, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:025 ,particle:01, par err:0.0261, best part err:0.0112, best swarm err:0.0067
epoch:025 ,particle:02, par err:0.0104, best part err:0.0076, best swarm err:0.0067
epoch:025 ,particle:03, par err:0.0071, best part err:0.0071, best swarm err:0.0067
epoch:025 ,particle:04, par err:0.0123, best part err:0.0078, best swarm err:0.0067
epoch:025 ,particle:05, par err:0.0104, best part err:0.0104, best swarm err:0.0067
epoch:025 ,particle:06, par err:0.0067, best part err:0.0067, best swarm err:0.0067
epoch:025 ,particle:07, par err:0.1411, best part err:0.0082, best swarm err:0.0067
epoch:025 ,particle:08, par err:0.0158, best part err:0.0084, best swarm err:0.0067
epoch:025 ,particle:09, par err:0.0867, best part err:0.0155, best swarm err:0.0067
epoch:025 ,particle:10, par err:0.0282, best part err:0.0119, best swarm err:0.0067
epoch:025 ,particle:11, par err:0.0083, best part err:0.0071, best swarm err:0.0067
epoch:025 ,particle:12, par err:0.0228, best part err:0.0141, best swarm err:0.0067
epoch:025 ,particle:13, par err:0.0130, best part err:0.0081, best swarm err:0.0067
epoch:025 ,particle:14, par err:0.0112, best part err:0.0068, best swarm err:0.0067
epoch:025 ,particle:15, par err:0.0139, best part err:0.0082, best swarm err:0.0067
epoch:025 ,particle:16, par err:0.0333, best part err:0.0138, best swarm err:0.0067
epoch:025 ,particle:17, par err:0.0323, best part err:0.0136, best swarm err:0.0067
epoch:025 ,particle:18, par err:0.0117, best part err:0.0073, best swarm err:0.0067
epoch:025 ,particle:19, par err:0.0449, best part err:0.0067, best swarm err:0.0067
epoch:025 ,particle:20, par err:0.0152, best part err:0.0084, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:026 ,particle:01, par err:0.0075, best part err:0.0075, best swarm err:0.0067
epoch:026 ,particle:02, par err:0.0069, best part err:0.0069, best swarm err:0.0067
epoch:026 ,particle:03, par err:0.0089, best part err:0.0071, best swarm err:0.0067
epoch:026 ,particle:04, par err:0.0069, best part err:0.0069, best swarm err:0.0067
epoch:026 ,particle:05, par err:0.1634, best part err:0.0104, best swarm err:0.0067
epoch:026 ,particle:06, par err:0.0220, best part err:0.0067, best swarm err:0.0067
epoch:026 ,particle:07, par err:0.0547, best part err:0.0082, best swarm err:0.0067
epoch:026 ,particle:08, par err:0.0070, best part err:0.0070, best swarm err:0.0067
epoch:026 ,particle:09, par err:0.0553, best part err:0.0155, best swarm err:0.0067
epoch:026 ,particle:10, par err:0.0077, best part err:0.0077, best swarm err:0.0067
epoch:026 ,particle:11, par err:0.0302, best part err:0.0071, best swarm err:0.0067
epoch:026 ,particle:12, par err:0.0495, best part err:0.0141, best swarm err:0.0067
epoch:026 ,particle:13, par err:0.0069, best part err:0.0069, best swarm err:0.0067
epoch:026 ,particle:14, par err:0.0079, best part err:0.0068, best swarm err:0.0067
epoch:026 ,particle:15, par err:0.0069, best part err:0.0069, best swarm err:0.0067
epoch:026 ,particle:16, par err:0.0079, best part err:0.0079, best swarm err:0.0067
epoch:026 ,particle:17, par err:0.0078, best part err:0.0078, best swarm err:0.0067
epoch:026 ,particle:18, par err:0.0164, best part err:0.0073, best swarm err:0.0067
epoch:026 ,particle:19, par err:0.0163, best part err:0.0067, best swarm err:0.0067
epoch:026 ,particle:20, par err:0.0069, best part err:0.0069, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:027 ,particle:01, par err:0.0243, best part err:0.0075, best swarm err:0.0067
epoch:027 ,particle:02, par err:0.0097, best part err:0.0069, best swarm err:0.0067
epoch:027 ,particle:03, par err:0.0102, best part err:0.0071, best swarm err:0.0067
epoch:027 ,particle:04, par err:0.0106, best part err:0.0069, best swarm err:0.0067
epoch:027 ,particle:05, par err:0.1908, best part err:0.0104, best swarm err:0.0067
epoch:027 ,particle:06, par err:0.0284, best part err:0.0067, best swarm err:0.0067
epoch:027 ,particle:07, par err:0.0986, best part err:0.0082, best swarm err:0.0067
epoch:027 ,particle:08, par err:0.0134, best part err:0.0070, best swarm err:0.0067
epoch:027 ,particle:09, par err:0.0635, best part err:0.0155, best swarm err:0.0067
epoch:027 ,particle:10, par err:0.0266, best part err:0.0077, best swarm err:0.0067
epoch:027 ,particle:11, par err:0.0077, best part err:0.0071, best swarm err:0.0067
epoch:027 ,particle:12, par err:0.2777, best part err:0.0141, best swarm err:0.0067
epoch:027 ,particle:13, par err:0.0120, best part err:0.0069, best swarm err:0.0067
epoch:027 ,particle:14, par err:0.0092, best part err:0.0068, best swarm err:0.0067
epoch:027 ,particle:15, par err:0.0123, best part err:0.0069, best swarm err:0.0067
epoch:027 ,particle:16, par err:0.0353, best part err:0.0079, best swarm err:0.0067
epoch:027 ,particle:17, par err:0.0342, best part err:0.0078, best swarm err:0.0067
epoch:027 ,particle:18, par err:0.0136, best part err:0.0073, best swarm err:0.0067
epoch:027 ,particle:19, par err:0.0283, best part err:0.0067, best swarm err:0.0067
epoch:027 ,particle:20, par err:0.0132, best part err:0.0069, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:028 ,particle:01, par err:0.0342, best part err:0.0075, best swarm err:0.0067
epoch:028 ,particle:02, par err:0.0109, best part err:0.0069, best swarm err:0.0067
epoch:028 ,particle:03, par err:0.0094, best part err:0.0071, best swarm err:0.0067
epoch:028 ,particle:04, par err:0.0132, best part err:0.0069, best swarm err:0.0067
epoch:028 ,particle:05, par err:0.0972, best part err:0.0104, best swarm err:0.0067
epoch:028 ,particle:06, par err:0.0174, best part err:0.0067, best swarm err:0.0067
epoch:028 ,particle:07, par err:0.1330, best part err:0.0082, best swarm err:0.0067
epoch:028 ,particle:08, par err:0.0176, best part err:0.0070, best swarm err:0.0067
epoch:028 ,particle:09, par err:0.1494, best part err:0.0155, best swarm err:0.0067
epoch:028 ,particle:10, par err:0.0384, best part err:0.0077, best swarm err:0.0067
epoch:028 ,particle:11, par err:0.0068, best part err:0.0068, best swarm err:0.0067
epoch:028 ,particle:12, par err:0.0351, best part err:0.0141, best swarm err:0.0067
epoch:028 ,particle:13, par err:0.0143, best part err:0.0069, best swarm err:0.0067
epoch:028 ,particle:14, par err:0.0068, best part err:0.0068, best swarm err:0.0067
epoch:028 ,particle:15, par err:0.0153, best part err:0.0069, best swarm err:0.0067
epoch:028 ,particle:16, par err:0.0452, best part err:0.0079, best swarm err:0.0067
epoch:028 ,particle:17, par err:0.0436, best part err:0.0078, best swarm err:0.0067
epoch:028 ,particle:18, par err:0.0068, best part err:0.0068, best swarm err:0.0067
epoch:028 ,particle:19, par err:0.0071, best part err:0.0067, best swarm err:0.0067
epoch:028 ,particle:20, par err:0.0169, best part err:0.0069, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:029 ,particle:01, par err:0.0164, best part err:0.0075, best swarm err:0.0067
epoch:029 ,particle:02, par err:0.0088, best part err:0.0069, best swarm err:0.0067
epoch:029 ,particle:03, par err:0.0068, best part err:0.0068, best swarm err:0.0067
epoch:029 ,particle:04, par err:0.0089, best part err:0.0069, best swarm err:0.0067
epoch:029 ,particle:05, par err:0.0121, best part err:0.0104, best swarm err:0.0067
epoch:029 ,particle:06, par err:0.0071, best part err:0.0067, best swarm err:0.0067
epoch:029 ,particle:07, par err:0.1254, best part err:0.0082, best swarm err:0.0067
epoch:029 ,particle:08, par err:0.0101, best part err:0.0070, best swarm err:0.0067
epoch:029 ,particle:09, par err:0.0280, best part err:0.0155, best swarm err:0.0067
epoch:029 ,particle:10, par err:0.0186, best part err:0.0077, best swarm err:0.0067
epoch:029 ,particle:11, par err:0.0090, best part err:0.0068, best swarm err:0.0067
epoch:029 ,particle:12, par err:0.0306, best part err:0.0141, best swarm err:0.0067
epoch:029 ,particle:13, par err:0.0097, best part err:0.0069, best swarm err:0.0067
epoch:029 ,particle:14, par err:0.1145, best part err:0.0068, best swarm err:0.0067
epoch:029 ,particle:15, par err:0.0096, best part err:0.0069, best swarm err:0.0067
epoch:029 ,particle:16, par err:0.0229, best part err:0.0079, best swarm err:0.0067
epoch:029 ,particle:17, par err:0.0219, best part err:0.0078, best swarm err:0.0067
epoch:029 ,particle:18, par err:0.0131, best part err:0.0068, best swarm err:0.0067
epoch:029 ,particle:19, par err:0.0093, best part err:0.0067, best swarm err:0.0067
epoch:029 ,particle:20, par err:0.0099, best part err:0.0069, best swarm err:0.0067

-------------------------------------------------------------------------------------
epoch:030 ,particle:01, par err:0.0069, best part err:0.0069, best swarm err:0.0064
epoch:030 ,particle:02, par err:0.0067, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:03, par err:0.0066, best part err:0.0066, best swarm err:0.0064
epoch:030 ,particle:04, par err:0.0067, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:05, par err:0.1209, best part err:0.0104, best swarm err:0.0064
epoch:030 ,particle:06, par err:0.0184, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:07, par err:0.0064, best part err:0.0064, best swarm err:0.0064
epoch:030 ,particle:08, par err:0.0067, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:09, par err:0.0107, best part err:0.0107, best swarm err:0.0064
epoch:030 ,particle:10, par err:0.0069, best part err:0.0069, best swarm err:0.0064
epoch:030 ,particle:11, par err:0.0077, best part err:0.0068, best swarm err:0.0064
epoch:030 ,particle:12, par err:0.2018, best part err:0.0141, best swarm err:0.0064
epoch:030 ,particle:13, par err:0.0067, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:14, par err:0.0252, best part err:0.0068, best swarm err:0.0064
epoch:030 ,particle:15, par err:0.0067, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:16, par err:0.0070, best part err:0.0070, best swarm err:0.0064
epoch:030 ,particle:17, par err:0.0070, best part err:0.0070, best swarm err:0.0064
epoch:030 ,particle:18, par err:0.0147, best part err:0.0068, best swarm err:0.0064
epoch:030 ,particle:19, par err:0.0483, best part err:0.0067, best swarm err:0.0064
epoch:030 ,particle:20, par err:0.0067, best part err:0.0067, best swarm err:0.0064

-------------------------------------------------------------------------------------
epoch:031 ,particle:01, par err:0.0101, best part err:0.0069, best swarm err:0.0061
epoch:031 ,particle:02, par err:0.0063, best part err:0.0063, best swarm err:0.0061
epoch:031 ,particle:03, par err:0.0176, best part err:0.0066, best swarm err:0.0061
epoch:031 ,particle:04, par err:0.0067, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:05, par err:0.1880, best part err:0.0104, best swarm err:0.0061
epoch:031 ,particle:06, par err:0.0128, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:07, par err:0.1214, best part err:0.0064, best swarm err:0.0061
epoch:031 ,particle:08, par err:0.0072, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:09, par err:0.0105, best part err:0.0105, best swarm err:0.0061
epoch:031 ,particle:10, par err:0.0112, best part err:0.0069, best swarm err:0.0061
epoch:031 ,particle:11, par err:0.0440, best part err:0.0068, best swarm err:0.0061
epoch:031 ,particle:12, par err:0.1081, best part err:0.0141, best swarm err:0.0061
epoch:031 ,particle:13, par err:0.0069, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:14, par err:0.1146, best part err:0.0068, best swarm err:0.0061
epoch:031 ,particle:15, par err:0.0068, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:16, par err:0.0126, best part err:0.0070, best swarm err:0.0061
epoch:031 ,particle:17, par err:0.0118, best part err:0.0070, best swarm err:0.0061
epoch:031 ,particle:18, par err:0.0061, best part err:0.0061, best swarm err:0.0061
epoch:031 ,particle:19, par err:0.0399, best part err:0.0067, best swarm err:0.0061
epoch:031 ,particle:20, par err:0.0071, best part err:0.0067, best swarm err:0.0061

-------------------------------------------------------------------------------------
epoch:032 ,particle:01, par err:0.0379, best part err:0.0069, best swarm err:0.0061
epoch:032 ,particle:02, par err:0.0096, best part err:0.0063, best swarm err:0.0061
epoch:032 ,particle:03, par err:0.0233, best part err:0.0066, best swarm err:0.0061
epoch:032 ,particle:04, par err:0.0101, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:05, par err:0.1837, best part err:0.0104, best swarm err:0.0061
epoch:032 ,particle:06, par err:0.0407, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:07, par err:0.2660, best part err:0.0064, best swarm err:0.0061
epoch:032 ,particle:08, par err:0.0215, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:09, par err:0.0482, best part err:0.0105, best swarm err:0.0061
epoch:032 ,particle:10, par err:0.0445, best part err:0.0069, best swarm err:0.0061
epoch:032 ,particle:11, par err:0.0211, best part err:0.0068, best swarm err:0.0061
epoch:032 ,particle:12, par err:0.1630, best part err:0.0141, best swarm err:0.0061
epoch:032 ,particle:13, par err:0.0209, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:14, par err:0.0121, best part err:0.0068, best swarm err:0.0061
epoch:032 ,particle:15, par err:0.0198, best part err:0.0067, best swarm err:0.0061
epoch:032 ,particle:16, par err:0.0546, best part err:0.0070, best swarm err:0.0061
epoch:032 ,particle:17, par err:0.0503, best part err:0.0070, best swarm err:0.0061
